Date,Equity,DrawdownPct,DrawdownDuration,DailyReturn
2016-10-07,99058.12760189698,0.030111774451928253,,-0.0006811035962597245
2016-10-10,99160.30884579346,0.029111307476362702,,0.0010315281175830027
2016-10-11,98911.24863461182,0.031549881393774015,,-0.002511692572165769
2016-10-12,98936.79434994387,0.031299760690773004,,0.00025826906125114846
2016-10-13,98872.92844418214,0.03192507828471347,,-0.000645522287045619
2016-10-14,98882.96460751221,0.03182681318644065,,0.00010150567489008999
2016-10-17,98815.45786312745,0.03248777860249419,,-0.0006826933704173754
2016-10-18,98936.79434994387,0.031299760690773004,,0.0012279099792715797
2016-10-19,98988.79639462159,0.030790603370133507,,0.0005256087486904537
2016-10-20,98952.30390194582,0.031147905086044925,,-0.00036865275672504083
2016-10-21,98961.42783383059,0.031058571738847962,,9.22053507093068e-05
2016-10-24,99044.44574764893,0.030245734881628406,,0.0008388916331900642
2016-10-25,98978.75861385989,0.030888884304844266,,-0.0006632086564087869
2016-10-26,98939.53266171143,0.03127294960110738,,-0.000396306770238275
2016-10-27,98887.53223446534,0.03178209108530894,,-0.0005255778539392519
2016-10-28,98830.04871395753,0.03234491809459428,,-0.0005813020024760807
2016-10-31,98830.9674151294,0.03233592299776611,,9.295767672279354e-06
2016-11-01,98690.47406796143,0.033711507682080644,,-0.0014215518763247559
2016-11-02,98574.60773495362,0.03484596676022256,,-0.001174037657657001
2016-11-03,98487.0286639087,0.035703462372821626,,-0.0008884546746602551
2016-11-04,98466.04734066651,0.035908892647566915,,-0.0002130364122749917
2016-11-07,98885.70615414309,0.031799970423898594,,0.004261964654930006
2016-11-08,98973.28684261964,0.030942458974861586,,0.0008856759170028372
2016-11-09,99180.37793759034,0.02891480895269327,,0.002092393832489492
2016-11-10,99229.6416705005,0.028432462721719398,,0.0004967084612357286
2016-11-11,99184.02848080324,0.028879066111951457,,-0.0004596730264200266
2016-11-14,99199.53641537354,0.02872722634366165,,0.00015635515927137078
2016-11-15,99353.71808651612,0.02721761788389454,,0.0015542579805714052
2016-11-16,99316.31012753175,0.027583883023758027,,-0.00037651292477847154
2016-11-17,99418.48975399659,0.026583431884630637,,0.0010288302730301346
2016-11-18,99373.79203060792,0.02702107185091085,,-0.00044959165542823865
2016-11-21,99524.31668881104,0.025547269577637644,,0.0015147319542436755
2016-11-22,99563.5474932544,0.02516315677206049,,0.00039418310769234743
2016-11-23,99574.49750546143,0.02505594408627365,,0.00010998013311813715
2016-11-25,99649.30695370362,0.024323477152298878,,0.0007512912454123999
2016-11-28,99554.42032650637,0.02525252179213333,,-0.0009522055907658089
2016-11-29,99593.64789608643,0.02486844065943239,,0.0003940314197141692
2016-11-30,99545.30448177979,0.025341775957140045,,-0.0004854066030102189
2016-12-01,99471.40888241456,0.02606529530360091,,-0.000742331340990221
2016-12-02,99481.43857601809,0.02596709355108029,,0.00010082991400461871
2016-12-05,99601.86121395753,0.024788023226873346,,0.0012105035840170864
2016-12-06,99665.72711971925,0.02416270563293299,,0.0006412119711751707
2016-12-07,99930.29364803956,0.021572307783669697,,0.0026545386861274167
2016-12-08,99980.46961239503,0.021081029801619966,,0.0005021096458717178
2016-12-09,100104.54441097901,0.019866200800233158,,0.001240990356066618
2016-12-12,100080.82154110596,0.020098473837520392,,-0.0002369809483938612
2016-12-13,100218.58142880128,0.01874965273355722,,0.0013764863794480942
2016-12-14,100047.0689776294,0.020428948627328025,,-0.001711383744677386
2016-12-15,100131.91297177003,0.019598232431518592,,0.0008480407772823995
2016-12-16,100091.44644955324,0.019994444275787115,,-0.0004041321194790948
2016-12-19,100136.40781429932,0.019554222970100343,,0.000449202867387255
2016-12-20,100216.25070980714,0.01877247304082741,,0.0007973413192121637
2016-12-21,100158.43076351809,0.01933859402923277,,-0.0005769518005266372
2016-12-22,100122.64023617432,0.01968902273101858,,-0.00035733913831248465
2016-12-23,100152.92502621339,0.01939250126444969,,0.0003024769419546214
2016-12-27,100204.32053402589,0.01888928260808931,,0.0005131703122904785
2016-12-28,100032.71103695559,0.020569528688144656,,-0.0017125957858475926
2016-12-29,100028.1256182544,0.02061442499009536,,-4.583919253664526e-05
2016-12-30,99952.87137631104,0.021351246944541602,,-0.0007523308217386449
2017-01-03,100109.7994463794,0.0198147482129184,,0.0015700206297979413
2017-01-04,100232.7679217212,0.018610751335176756,,0.0012283360472384874
2017-01-05,100216.25070980714,0.01877247304082741,,-0.00016478854427093292
2017-01-06,100290.58301571534,0.018044677856085545,,0.0007417190862930578
2017-01-09,100221.7596819751,0.018718534132734388,,-0.0006862392427158248
2017-01-10,100221.7596819751,0.018718534132734388,,0.0
2017-01-11,100280.4886248462,0.018143513066129158,,0.0005859899392852697
2017-01-12,100228.18250302003,0.01865564763712735,,-0.000521598194658246
2017-01-13,100275.90158871339,0.0181884252045178,,0.0004761044698373684
2017-01-17,100202.4815142505,0.018907288638183806,,-0.0007321806465927505
2017-01-18,100248.36966732667,0.018457993053478283,,0.000457954258045401
2017-01-19,100171.27640560792,0.019212821038018912,,-0.0007690225983183474
2017-01-20,100247.45096615479,0.01846698815030645,,0.0007604431457819416
2017-01-23,100193.30744198489,0.01899711291496098,,-0.0005400987620940434
2017-01-24,100326.36707333253,0.017694312500052156,,0.001328029134328057
2017-01-25,100507.15872982667,0.015924162961028943,,0.0018020353150234314
2017-01-26,100485.12931088137,0.016139855247648494,,-0.000219182585834643
2017-01-27,100452.09488705324,0.016463298658949688,,-0.0003287493786858775
2017-01-30,100321.78488949464,0.017739177129126538,,-0.001297235241386696
2017-01-31,100319.94586971925,0.017757183159221035,,-1.8331210687838606e-05
2017-02-01,100328.20447567628,0.01767632230639571,,8.23226715827019e-05
2017-02-02,100341.96720150637,0.01754157005479151,,0.0001371770371254577
2017-02-03,100486.04477718995,0.016130891823696647,,0.0014358655675370535
2017-02-06,100448.42008236574,0.01649927904626247,,-0.0003744270650479775
2017-02-07,100449.34201840089,0.016490252276558315,,9.178203443926947e-06
2017-02-08,100476.86908749268,0.01622073193691209,,0.00027403931711922347
2017-02-09,100601.67658260989,0.014998729029075841,,0.0012421515145790707
2017-02-10,100685.18457821534,0.014181093731118755,,0.0008300855258300821
2017-02-13,100800.81314877198,0.013048962609374382,,0.0011484169298692226
2017-02-14,100886.1585467212,0.012213337117760736,,0.0008466737051342488
2017-02-15,100998.1106951587,0.011117202219767086,,0.0011096878902931984
2017-02-16,100979.75608090089,0.011296914119074075,,-0.00018173225351925115
2017-02-17,101013.71082333253,0.010964459774506663,,0.0003362529654402646
2017-02-21,101142.19474056887,0.009706460642919579,,0.0012719453249376844
2017-02-22,101122.92142513917,0.009895167639054958,,-0.00019055662653100214
2017-02-23,101137.5979998462,0.009751467799936853,,0.00014513598401033612
2017-02-24,101165.13477352784,0.00948185244166222,,0.00027227039425725685
2017-02-27,101199.08789852784,0.009149413933532857,,0.00033562081517524156
2017-02-28,101140.35410336182,0.009724482509452348,,-0.0005803787008921146
2017-03-01,101444.11100033448,0.006750367765563703,,0.0030033204813799674
2017-03-02,101305.53430966065,0.008107186270756128,,-0.0013660397760631993
2017-03-03,101319.30350521729,0.007972370673399731,,0.0001359175058941453
2017-03-06,101254.15174130128,0.008610278235612001,,-0.0006430340681592428
2017-03-07,101188.99027279542,0.00924828081645257,,-0.0006435436709039122
2017-03-08,101148.61109188721,0.009643637493065071,,-0.00039904717696404024
2017-03-09,101176.14463070559,0.009374053807666427,,0.0002722087680804286
2017-03-10,101252.31110409425,0.008628300102144548,,0.0007528105925231898
2017-03-13,101263.32096127198,0.008520501468148867,,0.00010873684815360107
2017-03-14,101179.81458309815,0.009338120929668015,,-0.0008246458577608751
2017-03-15,101367.9364397876,0.007496200653276164,,0.0018592824810421682
2017-03-16,101324.8140948169,0.00791841592886866,,-0.00042540419076519953
2017-03-17,101286.37906674074,0.008294737206911429,,-0.0003793249306156543
2017-03-20,101262.41196468995,0.008529401546348625,,-0.00023662709903971013
2017-03-21,100982.22428158448,0.011272747714567322,,-0.0027669465665420834
2017-03-22,101032.91297177003,0.010776449581646919,,0.0005019565626145361
2017-03-23,101009.8678057544,0.011002087151379514,,-0.0002280956307977311
2017-03-24,100994.20783260989,0.011155415544848668,,-0.0001550340920615234
2017-03-27,100972.08136776612,0.011372058017753317,,-0.00021908647355739497
2017-03-28,101128.76682308839,0.009837934751841693,,0.0015517700853524552
2017-03-29,101149.04618099854,0.009639377491222123,,0.00020053006228804016
2017-03-30,101218.17359188721,0.008962543964214698,,0.0006834212827373509
2017-03-31,101167.48328427003,0.009458857933573261,,-0.0005008024331832894
2017-04-03,101129.68875912354,0.009828907982137425,,-0.0003735837239351447
2017-04-04,101143.52103451417,0.009693474763695975,,0.00013677759281516266
2017-04-05,101078.99683407471,0.010325237787933927,,-0.0006379469468680288
2017-04-06,101139.82843807862,0.00972962935182764,,0.0006018223954453727
2017-04-07,101117.71167782471,0.009946176806103546,,-0.0002186750817700922
2017-04-10,101130.61393002198,0.009819849539556835,,0.00012759636252823725
2017-04-11,101104.80133846925,0.010072583254840617,,-0.0002552401350059963
2017-04-12,101009.8678057544,0.011002087151379514,,-0.0009389616660937516
2017-04-13,100869.78205135989,0.012373681053298391,,-0.001386852170363273
2017-04-17,101059.64588192628,0.010514704933096919,,0.0018822666878541838
2017-04-18,100995.12653378175,0.01114642044802061,,-0.000638428401183111
2017-04-19,100955.49622372315,0.011534444853803172,,-0.00039239824156600545
2017-04-20,101130.61393002198,0.009819849539556835,,0.0017346029968567933
2017-04-21,101061.48813656495,0.010496667230126211,,-0.0006835298508606202
2017-04-24,101299.27808407471,0.00816844161324115,,0.002352923471584445
2017-04-25,101426.47129086182,0.0069230799592403525,,0.0012556180971154962
2017-04-26,101412.6471026294,0.007058433995491331,,-0.0001362976356811263
2017-04-27,101431.0809710376,0.006877946110718569,,0.00018177090269166918
2017-04-28,101383.14838436768,0.007347258953154467,,-0.0004725631060129576
2017-05-01,101438.45484188721,0.00680574778952181,,0.0005455192347139093
2017-05-02,101446.74579647706,0.006724570207935043,,8.173384149801066e-05
2017-05-03,101420.02420834229,0.006986204001418472,,-0.0002634050794332321
2017-05-04,101445.82547787354,0.006733581141201261,,0.0002544001515740746
2017-05-05,101532.46158627198,0.005885318172001552,,0.0008540135386578829
2017-05-08,101528.77869442628,0.005921377741504696,,-3.627304793130115e-05
2017-05-09,101508.49933651612,0.006119935002124266,,-0.0001997399965895097
2017-05-10,101548.132881438,0.005731878923465605,,0.000390445580231491
2017-05-11,101502.9644854419,0.006174127293226528,,-0.0004447978974545519
2017-05-12,101466.09998348878,0.006535071389895952,,-0.0003631864560804665
2017-05-15,101587.76480892824,0.0053438386812449945,,0.0011990687082608087
2017-05-16,101567.48868588137,0.0055423642689883534,,-0.00019959217613474411
2017-05-17,101174.85068539309,0.009386722958128701,,-0.0038657842737708226
2017-05-18,101262.41196468995,0.008529401546348625,,0.0008654451052183543
2017-05-19,101404.34806088137,0.007139690759268458,,0.001401666160597781
2017-05-22,101515.87320736574,0.006047736680927396,,0.0010998063556151294
2017-05-23,101564.7196429126,0.005569476250977701,,0.00048117042196027526
2017-05-24,101616.33512142824,0.005064103839038547,,0.0005082028355625212
2017-05-25,101722.32703427003,0.0040263262153618085,,0.0010430597867472358
2017-05-26,101717.72220638917,0.004071412554569331,,-4.526860538012212e-05
2017-05-30,101698.36316708253,0.004260958881922683,,-0.00019032120349060655
2017-05-31,101692.83640316651,0.004315071990834474,,-5.4344669313310945e-05
2017-06-01,101869.79959896729,0.0025824073007414405,,0.0017401736647328914
2017-06-02,101944.45539120362,0.0018514448283840634,,0.0007328550024661151
2017-06-05,101927.86054257082,0.002013926683062217,,-0.0001627832388638728
2017-06-06,101855.97055843995,0.0027178088463067906,,-0.0007053025909520283
2017-06-07,101897.4463580005,0.002311715064677533,,0.0004072004746815683
2017-06-08,101908.50473812745,0.00220344133753958,,0.00010852460510246686
2017-06-09,101874.40927914309,0.002537273452219546,,-0.0003345693185468068
2017-06-12,101869.79959896729,0.0025824073007414405,,-4.524865673738443e-05
2017-06-13,101979.47763851809,0.001508538434685125,,0.0010766492128440053
2017-06-14,101950.90409115479,0.0017883049497678938,,-0.0002801891912467269
2017-06-15,101907.58603695559,0.0022124364343676373,,-0.0004248913198501292
2017-06-16,101912.49494198489,0.002164372844801421,,4.8170162989746856e-05
2017-06-19,102099.58164242432,0.00033258788877954526,,0.001835758221265582
2017-06-20,101946.75861385989,0.001828893740561166,,-0.0014968036705542698
2017-06-21,101941.20273617432,0.0018832919053585195,,-5.449783554767329e-05
2017-06-22,101931.01453427003,0.001983045628810687,,-9.994194330498196e-05
2017-06-23,101957.87845638917,0.001720018228776321,,0.00026355003177269687
2017-06-26,101972.69251278565,0.0015749722924217613,,0.000145295847861604
2017-06-27,101791.17301205324,0.003352248228579824,,-0.0017800795120679336
2017-06-28,101991.21695736574,0.0013935975671164336,,0.0019652386291766355
2017-06-29,101793.0152666919,0.003334210525609338,,-0.0019433211661421534
2017-06-30,101834.69324520753,0.0029261371892203014,,0.0004094384905135584
2017-07-03,101872.6705401294,0.002554297623153401,,0.000372930812787331
2017-07-05,101924.53348568604,0.0020465022361884078,,0.0005090957690778719
2017-07-06,101718.92395809815,0.004059646081077561,,-0.0020172721969511365
2017-07-07,101863.40912655518,0.002644977067586929,,0.0014204354788156515
2017-07-10,101887.48459652589,0.00240925168679873,,0.00023635052250003952
2017-07-11,101870.81696346925,0.0025724461811905686,,-0.00016358862055176893
2017-07-12,102039.37921932862,0.0009220359504736875,,0.0016546667719354868
2017-07-13,102077.35489681887,0.0005502122208446147,,0.0003721668808727152
2017-07-14,102182.93921688721,0.0,519 days,0.0010343559565690885
2017-07-17,102180.1556170337,2.7241336712835462e-05,,-2.7241336712835462e-05
2017-07-18,102192.20063046143,0.0,4 days,0.00011788016327640705
2017-07-19,102315.37937191651,0.0,,0.0012053634298423432
2017-07-20,102325.56110409425,0.0,,9.951321336276742e-05
2017-07-21,102305.19278744387,0.0001990540431012766,,-0.0001990540431012766
2017-07-24,102299.63690975832,0.00025335013124971884,,-5.430689815610901e-05
2017-07-25,102355.20215634034,0.0,5 days,0.0005431617184628035
2017-07-26,102356.12570980714,0.0,,9.023024207355235e-06
2017-07-27,102334.82898739503,0.00020806495228720134,,-0.00020806495228720134
2017-07-28,102307.97153500245,0.00047045718534921566,,-0.00026244683905107813
2017-07-31,102295.00458553956,0.0005971418304837606,,-0.00012674427288839052
2017-08-01,102345.94236019776,9.948940074433477e-05,,0.0004979497763804019
2017-08-02,102357.05249813721,0.0,7 days,0.00010855474758697525
2017-08-03,102312.60062435792,0.00043428247193910696,,-0.00043428247193910696
2017-08-04,102354.2769854419,2.7115988860293427e-05,,0.00040734338517101065
2017-08-07,102396.87851742432,0.0,5 days,0.00041621643215239423
2017-08-08,102340.39133480714,0.0005516494588023724,,-0.0005516494588023724
2017-08-09,102339.45969418214,0.0005607477891274026,,-9.103352184292035e-06
2017-08-10,102016.22083309815,0.0037174735190916852,,-0.0031584968500899535
2017-08-11,102049.56742123292,0.003391813317163872,,0.0003268753523943957
2017-08-14,102273.70139340089,0.0012029382712333003,,0.0021963245688518818
2017-08-15,102270.92426327393,0.0012300595093722722,,-2.7153902607546243e-05
2017-08-16,102310.7486651294,0.0008411374794033977,,0.0003894010163920658
2017-08-17,101954.16806820559,0.004323476024158279,,-0.0034852701360922334
2017-08-18,101918.98084286378,0.004667111746763153,,-0.000345127874696316
2017-08-21,101936.57688168214,0.00449527019189222,,0.00017264731920230147
2017-08-22,102171.8226092212,0.0021978786019812846,,0.0023077656199119723
2017-08-23,102090.31699398682,0.002993856139719475,,-0.0007977308533108074
2017-08-24,102037.5272601001,0.0035093966000444565,,-0.0005170885490524135
2017-08-25,102090.31699398682,0.002993856139719475,,0.0005173560679510025
2017-08-28,102091.24701718018,0.0029847736051068496,,9.109808067453429e-06
2017-08-29,102117.17768124268,0.002731536744394414,,0.00025399497821920747
2017-08-30,102224.6155779712,0.0016823065502314938,,0.0010521040550481864
2017-08-31,102361.68320492432,0.0003437147011665642,,0.0013408475657077368
2017-09-01,102394.10623959229,2.7073851001757632e-05,,0.00031674972170070426
2017-09-05,102229.24466732667,0.0016370992214291835,,-0.001610068961194533
2017-09-06,102307.04312924074,0.0008773254564424793,,0.0007610196296299332
2017-09-07,102304.26923397706,0.0009044151031567527,,-2.7113434020176186e-05
2017-09-08,102277.400459563,0.0011668134770436156,,-0.00026263590576669493
2017-09-11,102520.98728207276,0.0,35 days,0.002381628995411056
2017-09-12,102598.7808916919,0.0,,0.0007588066763841717
2017-09-13,102609.89749935792,0.0,,0.00010835029002675967
2017-09-14,102602.4912798755,7.217841224793631e-05,,-7.217841224793631e-05
2017-09-15,102633.67212704346,0.0,2 days,0.00030389951334530707
2017-09-18,102683.00379208253,0.0,,0.00048065770245453443
2017-09-19,102706.26731136964,0.0,,0.00022655666885440517
2017-09-20,102714.64722469971,0.0,,8.159106108562852e-05
2017-09-21,102652.28714779542,0.0006071196133096146,,-0.0006071196133096146
2017-09-22,102656.94211605714,0.0005618001930760563,,4.5346951257130286e-05
2017-09-25,102609.46726254151,0.0010240015908160593,,-0.0004624612085362134
2017-09-26,102623.43540218995,0.0008880118364251732,,0.0001361291508579221
2017-09-27,102713.71234921143,9.101676474942977e-06,,0.0008796913362691949
2017-09-28,102741.64539364503,0.0,8 days,0.000271950490297046
2017-09-29,102823.54566219971,0.0,,0.0007971477217529888
2017-10-02,102925.00391415284,0.0,,0.000986721974035376
2017-10-03,102975.26560238526,0.0,,0.0004883331194658336
2017-10-04,103003.18570736574,0.0,,0.000271134090474634
2017-10-05,103142.80240658448,0.0,,0.001355460010871834
2017-10-06,103115.81070736574,0.0002616925135728865,,-0.0002616925135728865
2017-10-09,103076.7125323169,0.0006407608938824305,,-0.00037916760563327934
2017-10-10,103139.08231381104,3.606740060035918e-05,,0.0006050812056563881
2017-10-11,103176.31235531495,0.0,6 days,0.00036096929184070703
2017-10-12,103140.9358904712,0.0003428739023151328,,-0.0003428739023151328
2017-10-13,103169.78925350832,6.322286247406605e-05,,0.000279746957771998
2017-10-16,103201.43915585206,0.0,5 days,0.0003067749054519453
2017-10-17,103218.19089535401,0.0,,0.00016232079357592077
2017-10-18,103241.45926693604,0.0,,0.00022542898088206975
2017-10-19,103247.98075131104,0.0,,6.316730140487614e-05
2017-10-20,103370.836006438,0.0,,0.00118990467642055
2017-10-23,103277.76090267824,0.0009004000292108794,,-0.0009004000292108794
2017-10-24,103319.64914730714,0.0004951769871307521,,0.00040558823373770814
2017-10-25,103201.43915585206,0.0016387296178526078,,-0.0011441191722064703
2017-10-26,103232.15418270753,0.0013415952611801618,,0.000297622078787807
2017-10-27,103426.6826861255,0.0,7 days,0.0018843789995284244
2017-10-30,103337.32929257082,0.0008639298025814313,,-0.0008639298025814313
2017-10-31,103374.55771664309,0.0005039799027548586,,0.00036026114016229904
2017-11-01,103406.20438412354,0.0001979982483253373,,0.00030613594079120787
2017-11-02,103415.51593807862,0.00010796776766752725,,9.004831006542702e-05
2017-11-03,103495.56101254151,0.0,7 days,0.0007740141673791001
2017-11-06,103532.7942889087,0.0,,0.00035975723019343597
2017-11-07,103516.03931454346,0.00016183253316315316,,-0.00016183253316315316
2017-11-08,103556.98944882082,0.0,2 days,0.00039559216666829045
2017-11-09,103469.50418881104,0.000844803044926401,,-0.000844803044926401
2017-11-10,103462.05106381104,0.0009167742854933048,,-7.203209349881945e-05
2017-11-13,103484.38617733643,0.0007010948451747767,,0.0002158773511229395
2017-11-14,103428.54758480714,0.0012403012553504622,,-0.0005395847102345197
2017-11-15,103308.47431210206,0.00239979105265109,,-0.00116092969986481
2017-11-16,103511.3827288501,0.0004404021419843751,,0.0019641023459029405
2017-11-17,103440.64759091065,0.0011234573207409282,,-0.0006833561302600488
2017-11-20,103481.597725188,0.0007280215853521232,,0.0003958804902237656
2017-11-21,103638.8978045337,0.0,13 days,0.0015200777993729098
2017-11-22,103617.48947933839,0.00020656650783468233,,-0.00020656650783468233
2017-11-24,103673.33615902589,0.0,3 days,0.0005389696273101485
2017-11-27,103661.24100521729,0.00011666600359072632,,-0.00011666600359072632
2017-11-28,103906.95636776612,0.0,4 days,0.002370368714150972
2017-11-29,103892.06467465089,0.00014331757599106432,,-0.00014331757599106432
2017-11-30,104106.14954403565,0.0,2 days,0.002060646980644787
2017-12-01,104054.95621517824,0.0004917416414075282,,-0.0004917416414075282
2017-12-04,104025.16797665284,0.0007778749645193095,,-0.00028627409600567866
2017-12-05,103936.74460629151,0.0016272327666146946,,-0.0008500190106029981
2017-12-06,103941.39310482667,0.0015825812397306516,,4.47243037364764e-05
2017-12-07,104018.64972714112,0.0008404865349238566,,0.0007432709915340396
2017-12-08,104152.68628719971,0.0,8 days,0.0012885820034214124
2017-12-11,104227.13990048096,0.0,,0.0007148506287772971
2017-12-12,104270.89304379151,0.0,,0.0004197864716648514
2017-12-13,104268.09812191651,2.680443020497414e-05,,-2.680443020497414e-05
2017-12-14,104166.64310482667,0.0009997990419153835,,-0.000973020692975668
2017-12-15,104372.55185726809,0.0,3 days,0.001976724470560187
2017-12-18,104530.65903500245,0.0,,0.001514834838479251
2017-12-19,104434.29569271729,0.0009218667821934146,,-0.0009218667821934146
2017-12-20,104421.19934872315,0.001047153890445185,,-0.00012540271284711135
2017-12-21,104472.64823177979,0.000554964483704512,,0.0004927053450594077
2017-12-22,104466.10248593018,0.0006175848279178497,,-6.2655115577126e-05
2017-12-26,104436.16867855714,0.0009039487296609305,,-0.0002865408650339907
2017-12-27,104448.33176449464,0.0007875897011253574,,0.00011646430629741467
2017-12-28,104499.78226498292,0.0002953848211096899,,0.0004925928410641767
2017-12-29,104405.29029110596,0.001199349024045726,,-0.0009042312991365264
2018-01-02,104583.98090389893,0.0,15 days,0.0017115091801835902
2018-01-03,104743.01810482667,0.0,,0.0015206650153609669
2018-01-04,104849.67478207276,0.0,,0.0010182700401029088
2018-01-05,105018.99884823489,0.0,,0.0016149221875418895
2018-01-08,105065.77011898682,0.0,,0.00044536008974449537
2018-01-09,105123.78900936768,0.0,,0.000552214963209785
2018-01-10,105084.48865536378,0.0003738483398881831,,-0.0003738483398881831
2018-01-11,105271.5979998462,0.0,2 days,0.001780561021675231
2018-01-12,105439.98395565675,0.0,,0.0015995383276199426
2018-01-16,105351.11255673096,0.0008428624094172221,,-0.0008428624094172221
2018-01-17,105598.0862810962,0.0,5 days,0.0023442915634350747
2018-01-18,105554.12772396729,0.00041628175923469346,,-0.00041628175923469346
2018-01-19,105672.93293026612,0.0,2 days,0.001125538232000789
2018-01-22,105886.23334530518,0.0,,0.0020184962139719875
2018-01-23,105942.36307552979,0.0,,0.0005300946917392579
2018-01-24,105932.06974056887,9.715976368762647e-05,,-9.715976368762647e-05
2018-01-25,105943.29956844971,0.0,2 days,0.00010600970894225625
2018-01-26,106250.15384701417,0.0,,0.00289640099765065
2018-01-29,106072.39810970948,0.001672992752185909,,-0.001672992752185909
2018-01-30,105799.22846249268,0.004243997473836636,,-0.0025753132019723513
2018-01-31,105812.31671932862,0.004120814058452771,,0.00012370843366382722
2018-02-01,105782.37644222901,0.004402604493718543,,-0.00028295644616715965
2018-02-02,105208.91605404542,0.00979987092035639,,-0.005421133533493383
2018-02-05,104131.19223812745,0.019943139206534566,,-0.010243654780782485
2018-02-06,104617.6542132251,0.015364680188036606,,0.004671625904226762
2018-02-07,104481.07505062745,0.01665012926883802,,-0.0013055077904852164
2018-02-08,103541.80661801026,0.025490289951989764,,-0.008989842726657038
2018-02-09,103903.85251644776,0.02208280407710994,,0.0034966156209073063
2018-02-12,104263.10025814698,0.018701653756928005,,0.003457501651753958
2018-02-13,104324.836006438,0.018120612261403157,,0.0005921150257202079
2018-02-14,104660.69406918214,0.014959599777339072,,0.003219349060116672
2018-02-15,104982.51767758059,0.011930676084091152,,0.003074923315392164
2018-02-16,104989.9918291919,0.011860331229606724,,7.119425002044544e-05
2018-02-20,104830.01975277589,0.013365948592254151,,-0.0015236888167042828
2018-02-21,104703.73230770753,0.014554534589505397,,-0.0012046877923536092
2018-02-22,104736.47074154542,0.014246408599541849,,0.000312676856080607
2018-02-23,105139.68836239503,0.010451424721869662,,0.003849830130753684
2018-02-26,105438.1109698169,0.007642745424787822,,0.002838344036110163
2018-02-27,105113.49082211182,0.010697989449869216,,-0.0030787743133789958
2018-02-28,104853.41428402589,0.01314576508754417,,-0.002474245085495985
2018-03-01,104483.88938168214,0.01662364148550044,,-0.0035242047659295173
2018-03-02,104612.98307064698,0.01540864381923146,,0.0012355367868557288
2018-03-05,104903.93152645753,0.012670309376634159,,0.0027811887900572874
2018-03-06,104968.48160580324,0.012062780097771508,,0.0006153256451539857
2018-03-07,104959.12152889893,0.012150874811665213,,-8.917035629285586e-05
2018-03-08,105082.61566952393,0.010988578700519613,,0.0011765927422611178
2018-03-09,105528.86505917239,0.006788590526469629,,0.004246652853140409
2018-03-12,105496.11692074464,0.007096807853617215,,-0.0003103239896438126
2018-03-13,105327.72449520753,0.008681675446181591,,-0.0015961954852197202
2018-03-14,105194.87998226809,0.009931974934036636,,-0.001261249244452145
2018-03-15,105166.8046038501,0.010196213407125398,,-0.0002668892100330389
2018-03-16,105194.70691708253,0.009933603780483358,,0.00026531483330249905
2018-03-19,104846.23288754151,0.013213354603647143,,-0.00331265744972975
2018-03-20,104889.44257382082,0.012806675792230715,,0.00041212435668191993
2018-03-21,104840.60422543214,0.013266330170322305,,-0.0004656173890361659
2018-03-22,104205.65555599854,0.01924230899429502,,-0.0060563240180140365
2018-03-23,103677.78733090089,0.024210473330863458,,-0.005065638926036842
2018-03-26,104340.91004208253,0.01796932743909896,,0.006395995981908875
2018-03-27,103917.29822567628,0.021956256408784958,,-0.004059882324539799
2018-03-28,103844.97638729739,0.0226369315491054,,-0.0006959557226153823
2018-03-29,104156.81882504151,0.01970194814952242,,0.0030029612273307915
2018-04-02,103623.31223324464,0.024723179389950167,,-0.0051221475253870885
2018-04-03,103933.27036312745,0.02180593062691205,,0.0029912007559180775
2018-04-04,104195.31693295167,0.019339613540900746,,0.0025212962981793208
2018-04-05,104390.6962054126,0.0175007524627111,,0.0018751252763755666
2018-04-06,103834.64908627198,0.02273412953566345,,-0.005326596520119686
2018-04-09,103954.86954525637,0.02160264450122773,,0.0011578067633715161
2018-04-10,104344.6673357837,0.017933964726056906,,0.0037496828405678695
2018-04-11,104214.10987118409,0.01916273908423427,,-0.001251213578356336
2018-04-12,104417.93051937745,0.01724442987889574,,0.001955787449946067
2018-04-13,104344.6673357837,0.017933964726056906,,-0.0007016341276765425
2018-04-16,104549.42609432862,0.01600682625960581,,0.00196233083848929
2018-04-17,104818.06208065675,0.013478491225710987,,0.0025694639976860945
2018-04-18,104836.85178402589,0.01330164721477245,,0.00017926016753366802
2018-04-19,104695.95407894776,0.014627741342419509,,-0.0013439711578556723
2018-04-20,104481.79480770753,0.016643355094363765,,-0.0020455353134156695
2018-04-23,104478.04560116456,0.01667864169308597,,-3.5883825980076445e-05
2018-04-24,104140.84992245362,0.019852243485667387,,-0.003227430957104205
2018-04-25,104201.90473202393,0.019277610815881085,,0.0005862714738336106
2018-04-26,104453.62076595948,0.01690852216215566,,0.002415656744306993
2018-04-27,104477.10425594971,0.016687501399926474,,0.00022482217292263407
2018-04-30,104284.55872372315,0.018499692020410685,,-0.0018429447638103058
2018-05-01,104328.70328549074,0.018084214393609743,,0.0004233087075196096
2018-05-02,104161.50775936768,0.01965781706682379,,-0.001602584148539976
2018-05-03,104107.03266171143,0.02017052312591039,,-0.0005229868386898984
2018-05-04,104426.38159969971,0.017164890414562928,,0.0030675059102489577
2018-05-07,104510.9215166919,0.016369221759683472,,0.0008095647450110377
2018-05-08,104510.9215166919,0.016369221759683472,,0.0
