Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2014-12-16,42.98393554566482,44.04345239035909,42.75584729685364,42.991294860839844,20709700,0.0,0.0
2014-12-17,43.094304092309244,44.02138135880398,42.92507632611719,43.97723388671875,17856400,0.0,0.0
2014-12-18,44.6173506630913,45.23540115356445,44.47019524978701,45.23540115356445,18173400,0.0,0.0
2014-12-19,45.176545927254914,45.87552930993327,45.15447078830004,45.566505432128906,22756400,0.0,0.0
2014-12-22,45.735735244548366,45.86081834837737,45.331059897819706,45.5738639831543,17073400,0.0,0.0
2014-12-23,45.65480435150009,46.331718309318596,45.566512202830474,45.971187591552734,13552600,0.0,0.0
2014-12-24,46.16249052155317,46.25813917979658,45.816675629691716,45.971187591552734,7412500,0.0,0.0
2014-12-26,46.110974320598906,46.272845565767845,45.919674236381624,46.022682189941406,6086500,0.0,0.0
2014-12-29,45.92703344296615,46.60394730246333,45.80195315108177,46.3243522644043,10601200,0.0,0.0
2014-12-30,46.14776629265486,46.55979811592452,46.037399021846895,46.464149475097656,7518100,0.0,0.0
2014-12-31,46.57451343964796,46.71431235540624,46.04475784301758,46.04475784301758,18529400,0.0,0.0
2015-01-02,46.04475653862506,46.62235148421659,45.963300261721244,46.274314880371094,12600000,0.4,0.0
2015-01-05,45.95588663120135,46.11879632546241,44.60075684032394,44.83771896362305,20100600,0.0,0.0
2015-01-06,44.90438295343706,44.98583924601713,43.208619775508744,43.675140380859375,29074100,0.0,0.0
2015-01-07,44.34899914027655,44.34899914027655,43.44557897598362,43.741783142089844,23843200,0.0,0.0
2015-01-08,44.408234127420286,45.09690630434465,44.408234127420286,44.71924591064453,16971100,0.0,0.0
2015-01-09,44.96360857640541,45.015443866511944,43.90468280740953,43.941707611083984,15396200,0.0,0.0
2015-01-12,43.89727865869874,43.98614158236601,43.14936741244134,43.56405258178711,15455200,0.0,0.0
2015-01-13,43.882472513048334,44.2082976157748,43.223421300441636,43.57146072387695,21644700,0.0,0.0
2015-01-14,43.5714668120157,43.5714668120157,40.927854935425685,42.0682373046875,49602300,0.0,0.0
2015-01-15,41.268470944205895,41.92011815053434,40.357647316229794,40.720497131347656,42458100,0.0,0.0
2015-01-16,40.476135438417145,41.46841549357735,40.461324951049185,41.41658020019531,29368900,0.0,0.0
2015-01-20,41.498034718119804,41.75721117409916,41.03891810351137,41.253665924072266,23477700,0.0,0.0
2015-01-21,41.06114439877622,41.7794348046632,40.868610853007816,41.386966705322266,21842400,0.0,0.0
2015-01-22,41.74981482462176,42.749498848039636,41.43880019690179,42.64582824707031,31423500,0.0,0.0
2015-01-23,42.7420903915683,42.85316481281336,41.95715148730264,41.971961975097656,15458300,0.0,0.0
2015-01-26,41.77202162480137,42.20151726555259,41.616515751347926,42.038604736328125,12577700,0.0,0.0
2015-01-27,41.505457896819834,41.920143244503535,41.290709976154375,41.61653518676758,15220500,0.0,0.0
2015-01-28,41.92754176922927,41.971973244544145,40.54279327392578,40.54279327392578,24354400,0.0,0.0
2015-01-29,40.9278511150323,41.38696498811884,40.49095156368497,41.22405242919922,20393300,0.0,0.0
2015-01-30,40.720501142218275,41.09815865450481,40.261384543204635,40.26879119873047,26943700,0.0,0.0
2015-02-02,40.37986803676421,41.209238367228366,40.18733735368492,41.07594680786133,20308900,0.0,0.0
2015-02-03,41.40176729297579,42.04600791936345,41.372146319971165,42.00157928466797,18812500,0.0,0.0
2015-02-04,41.70538542413639,42.26076609241748,41.67576444387314,41.74981689453125,14934100,0.0,0.0
2015-02-05,42.105250514209814,42.2385420699732,41.80904642922197,42.038604736328125,11293900,0.0,0.0
2015-02-06,42.764306548126605,43.49000353239012,42.608800656815525,42.867977142333984,25214000,0.0,0.0
